"ID","NOME","IDADE","NACIONALIDADE","PONTUACAO_GERAL","POTENCIAL","TIME","VALOR","REMUNERACAO","PERNA_DE_PREFERÊNCIA","REPUTACAO_INTERNACIONAL","POSICAO","CAMISA","CONTRATACAO","EMPRESTADO_DE_","VALIDADE_DO_CONTRATO","ALTURA","PESO","CONTROLE_DE_BOLA","ARRANCADA","AGILIDADE","EQUILÍBRIO","ENERGIA","FORCA"
230557,A. Da Cruz,21,Netherlands,63,73,Parma,€600K,€6K,Direita,1.0,Atacante,7.0,"Jan 8, 2018",,"2022","6'0","165lbs",64.0,79.0,73.0,67.0,58.0,54.0
233885,E. Cömert,20,Switzerland,63,79,FC Basel 1893,€725K,€3K,Direita,1.0,Lateral direito recuado,4.0,"Mar 13, 2016",,"2020","6'0","176lbs",64.0,65.0,62.0,62.0,69.0,74.0
240797,M. Tramoni,18,France,63,80,AC Ajaccio,€750K,€1K,Direita,1.0,Meio-campista direito,11.0,"Jul 1, 2017",,"2020","5'9","150lbs",63.0,76.0,85.0,81.0,52.0,49.0
243357,F. Evina,17,Germany,63,81,FC Bayern München,€725K,€5K,Direita,1.0,Meio-campista esquerdo,43.0,"Apr 28, 2018",,"2021","5'10","161lbs",67.0,79.0,69.0,78.0,65.0,71.0
245149,J. Hurtado,18,Venezuela,63,80,Gimnasia y Esgrima La Plata,€750K,€2K,Direita,1.0,Meio-campista direito avançado,17.0,"Aug 3, 2018",,"2021","6'0","157lbs",64.0,77.0,73.0,71.0,66.0,61.0
179869,G. Sawyer,32,England,63,63,Plymouth Argyle,€200K,€2K,Esquerda,1.0,Lateral esquerdo,3.0,"Jul 1, 2015",,"2019","6'0","148lbs",60.0,55.0,62.0,72.0,76.0,68.0
211358,J. Fabri,24,France,63,68,Stade Brestois 29,€350K,€1K,Direita,1.0,Goleiro,30.0,"Jun 28, 2017",,"2019","6'0","165lbs",22.0,49.0,34.0,60.0,20.0,55.0
223902,T. Pett,26,England,63,64,Lincoln City,€425K,€4K,Direita,1.0,Médio-ofensivo central,7.0,"Jan 31, 2018",,"2020","5'8","154lbs",62.0,75.0,86.0,82.0,66.0,49.0
208543,C. Howieson,23,New Zealand,63,68,,€0,€0,Esquerda,1.0,Meio campista central,7.0,,,,"5'11","172lbs",61.0,71.0,68.0,72.0,71.0,69.0
212383,N. Brandenburger,23,Germany,63,68,SC Fortuna Köln,€425K,€1K,Direita,1.0,Zagueiro pela direita,31.0,"Jul 1, 2017",,"2019","6'0","170lbs",57.0,67.0,62.0,66.0,80.0,73.0
217759,Lolo,26,Spain,63,64,Real Oviedo,€350K,€2K,Direita,1.0,Volante,37.0,"Jul 2, 2018",,"2020","6'1","183lbs",59.0,55.0,51.0,45.0,75.0,78.0
220575,PC,24,Brazil,63,70,Orlando City SC,€425K,€1K,Esquerda,1.0,Lateral esquerdo,94.0,"Jan 4, 2017",,"2020","5'8","161lbs",50.0,73.0,75.0,76.0,66.0,60.0
220831,M. Malsa,22,France,63,67,Albacete BP,€475K,€2K,Direita,1.0,Meio campista central,11.0,,Fortuna Sittard,"Jun 30, 2019","5'10","152lbs",64.0,60.0,66.0,72.0,64.0,57.0
237983,M. Nazarit,20,Colombia,63,78,Once Caldas,€725K,€1K,Direita,1.0,Zagueiro,34.0,"Mar 5, 2017",,"2020","6'1","174lbs",42.0,66.0,55.0,64.0,67.0,78.0
152480,M. Moström,35,Sweden,63,63,Molde FK,€160K,€1K,Direita,1.0,Meio-campista direito avançado,9.0,"Dec 1, 2007",,"2018","5'10","150lbs",57.0,70.0,78.0,75.0,72.0,53.0
221856,Luo Senwen,25,China PR,63,66,Hebei China Fortune FC,€450K,€3K,Direita,1.0,Meio campista central,6.0,"Jan 1, 2016",,"2020","6'2","176lbs",64.0,56.0,62.0,54.0,66.0,73.0
238752,F. Weber,23,Germany,63,68,TSV 1860 München,€425K,€1K,Direita,1.0,Zagueiro,4.0,"May 21, 2017",,"2020","6'1","181lbs",48.0,65.0,55.0,64.0,68.0,76.0
242080,G. Guerra,25,Argentina,63,68,Club Atlético Huracán,€500K,€1K,Direita,1.0,Atacante,12.0,,Unión La Calera,"Jun 30, 2019","6'0","165lbs",66.0,60.0,60.0,60.0,59.0,72.0
179616,L. John-Lewis,29,England,63,63,Shrewsbury,€375K,€2K,Direita,1.0,Atacante,14.0,"Jul 1, 2017",,"2019","5'10","190lbs",62.0,69.0,68.0,72.0,59.0,84.0
200609,M. Ziereis,25,Germany,63,66,TSV 1860 München,€475K,€2K,Direita,1.0,Atacante,24.0,"Aug 10, 2017",,"2020","6'1","181lbs",61.0,70.0,67.0,61.0,71.0,70.0
211105,N. Flø,22,Denmark,63,70,Vendsyssel FF,€375K,€2K,Esquerda,1.0,Goleiro,1.0,"Jul 12, 2016",,"2020","6'4","183lbs",17.0,38.0,38.0,36.0,19.0,57.0
243105,N. Ependi,27,China PR,63,63,Beijing Renhe FC,€300K,€3K,Esquerda,1.0,Lateral direito,29.0,"Feb 28, 2018",,"2020","5'8","152lbs",48.0,71.0,72.0,83.0,60.0,65.0
215971,A. Al Khaibari,28,Saudi Arabia,63,63,Ettifaq FC,€300K,€5K,Esquerda,1.0,Zagueiro,34.0,"Jul 14, 2017",,"2019","5'11","170lbs",55.0,62.0,56.0,57.0,69.0,82.0
221603,R. Mukiibi,26,Sweden,63,64,Östersunds FK,€350K,€1K,Direita,1.0,Lateral direito,24.0,"Jan 1, 2016",,"2018","6'2","187lbs",65.0,50.0,61.0,54.0,67.0,82.0
162211,M. Mikkelsen,32,Denmark,63,63,Hobro IK,€290K,€2K,Esquerda,1.0,Meio-campista direito,26.0,"Jul 1, 2014",,"2019","6'0","174lbs",65.0,72.0,60.0,66.0,75.0,72.0
228515,K. Lulić,22,Croatia,63,70,Waasland-Beveren,€525K,€2K,Direita,1.0,Médio-ofensivo central,5.0,"Jul 1, 2018",,"2021","6'1","179lbs",65.0,62.0,60.0,57.0,55.0,71.0
230819,O. Shodipo,20,Republic of Ireland,63,74,Queens Park Rangers,€625K,€2K,Direita,1.0,Meio-campista esquerdo,27.0,"May 28, 2015",,"2019","5'9","154lbs",61.0,81.0,89.0,79.0,57.0,61.0
233123,A. Soumaoro,21,Guinea,63,70,Livorno,€450K,€1K,Direita,1.0,Volante,16.0,"Aug 10, 2018",,"2021","6'2","168lbs",64.0,67.0,70.0,58.0,68.0,70.0
234915,B. Alston,26,Scotland,63,64,St. Johnstone FC,€425K,€2K,Direita,1.0,Meio-campista direito,4.0,"Jul 1, 2016",,"2020","6'0","172lbs",65.0,62.0,73.0,74.0,70.0,67.0
239523,M. Rossmann,23,Germany,63,71,Heracles Almelo,€475K,€1K,Direita,1.0,Lateral direito recuado,23.0,"Jul 1, 2018",,"2020","6'4","198lbs",44.0,39.0,37.0,35.0,63.0,90.0
209572,A. Al Owayshir,27,Saudi Arabia,63,64,Al Nassr,€290K,€5K,Direita,1.0,Goleiro,22.0,"Jun 1, 2018",,"2021","6'1","161lbs",21.0,39.0,50.0,52.0,37.0,70.0
223396,D. MacKinnon,32,Scotland,63,63,Hamilton Academical FC,€210K,€2K,Direita,1.0,Zagueiro pela direita,18.0,"Jul 1, 2012",,"2019","5'10","163lbs",57.0,50.0,63.0,74.0,75.0,79.0
229284,D. Widemann,21,Germany,63,70,SpVgg Unterhaching,€525K,€1K,Direita,1.0,Atacante,17.0,"Jul 10, 2018",,"2020","5'10","154lbs",64.0,78.0,79.0,78.0,54.0,44.0
230820,M. Akan,23,Turkey,63,68,MKE Ankaragücü,€400K,€3K,Esquerda,1.0,Lateral esquerdo,42.0,"Aug 17, 2018",,"2019","5'11","165lbs",62.0,68.0,66.0,64.0,63.0,57.0
234148,W. Janssens,22,Belgium,63,68,Sint-Truidense VV,€500K,€2K,Direita,1.0,Atacante,22.0,"Jul 1, 2016",,"2020","6'1","154lbs",61.0,72.0,74.0,71.0,50.0,57.0
237732,O. Velanas,20,Netherlands,63,74,FC Utrecht,€625K,€3K,Direita,1.0,Meio campista central,25.0,"Jan 1, 2017",,"2020","6'0","163lbs",70.0,68.0,64.0,60.0,62.0,57.0
242084,Carlos Miguel,21,Brazil,63,75,FC Red Bull Salzburg,€525K,€3K,Direita,1.0,Goleiro,31.0,"Jan 23, 2017",,"2021","6'4","194lbs",17.0,28.0,28.0,34.0,25.0,70.0
243364,D. Watari,25,Japan,63,66,Sanfrecce Hiroshima,€475K,€3K,Direita,1.0,Atacante,20.0,"Jan 1, 2018",,"2018","5'9","154lbs",64.0,67.0,69.0,74.0,63.0,53.0
210341,D. Iapichino,27,Switzerland,63,63,Livorno,€300K,€1K,Esquerda,1.0,Lateral esquerdo,15.0,"Jul 12, 2018",,"2022","6'0","161lbs",64.0,68.0,64.0,69.0,62.0,52.0
213157,A. Jagiełło,23,Poland,63,68,Piast Gliwice,€500K,€2K,Esquerda,1.0,Meio-campista esquerdo,7.0,"Jul 1, 2017",,"2019","5'7","137lbs",63.0,79.0,90.0,93.0,38.0,34.0
213413,L. Vigouroux,24,Chile,63,66,Swindon Town,€325K,€2K,Direita,1.0,Goleiro,1.0,"Jul 1, 2016",,"2019","6'4","170lbs",16.0,48.0,56.0,40.0,36.0,63.0
214181,Y. Filigrana,27,Colombia,63,63,Atlético Bucaramanga,€375K,€1K,Direita,1.0,Meio-campista direito,18.0,"Jan 30, 2018",,"2023","5'11","176lbs",64.0,77.0,75.0,65.0,72.0,64.0
232101,S. Hernández,21,Mexico,63,76,Club Atlas,€575K,€2K,Direita,1.0,Goleiro,1.0,"Jul 1, 2015",,"2019","6'0","165lbs",15.0,23.0,26.0,47.0,39.0,56.0
245157,Stoichkov,24,Spain,63,66,RCD Mallorca,€475K,€2K,Direita,1.0,Médio-ofensivo central,19.0,"Jul 6, 2018",,"2022","5'10","165lbs",63.0,64.0,71.0,68.0,61.0,62.0
194725,J. Lindner,30,Poland,63,63,VfL Sportfreunde Lotte,€350K,€1K,Direita,1.0,Meio-campista direito,24.0,"Aug 21, 2016",,"2019","5'9","159lbs",63.0,78.0,79.0,78.0,64.0,43.0
209318,B. de Jong,24,Netherlands,63,67,RSC Anderlecht,€350K,€2K,Direita,1.0,Goleiro,30.0,"Aug 24, 2017",,"2019","6'0","179lbs",22.0,55.0,43.0,53.0,37.0,60.0
210854,F. Fallatah,29,Saudi Arabia,63,63,Al Qadisiyah,€290K,€4K,Direita,1.0,Lateral direito recuado,15.0,"Jul 2, 2017",,"2019","5'9","139lbs",54.0,62.0,63.0,68.0,78.0,81.0
211622,M. Cichocki,26,Poland,63,66,Zagłębie Sosnowiec,€375K,€1K,Direita,1.0,Zagueiro pela esquerda,16.0,"Jul 1, 2017",,"2019","6'2","174lbs",59.0,61.0,55.0,61.0,65.0,71.0
213926,A. Kanibolotskyi,30,Ukraine,63,63,Miedź Legnica,€240K,€1K,Direita,1.0,Goleiro,32.0,"Jul 20, 2018",,"2020","6'3","183lbs",17.0,46.0,35.0,46.0,38.0,70.0
173734,J. Wilson,29,Wales,63,63,Lincoln City,€290K,€4K,Direita,1.0,Zagueiro,15.0,"Jan 12, 2018",,"2020","6'2","181lbs",48.0,61.0,70.0,53.0,70.0,75.0
240550,O. Güçtekin,19,Turkey,63,82,Fenerbahçe SK,€725K,€4K,Direita,1.0,Volante,66.0,"Jun 30, 2017",,"2020","5'8","157lbs",66.0,60.0,72.0,79.0,58.0,48.0
245158,L. Suárez,20,Colombia,63,72,Gimnàstic de Tarragona,€575K,€8K,Direita,1.0,Atacante,26.0,,Watford,"Jun 30, 2019","6'1","165lbs",61.0,56.0,59.0,65.0,55.0,50.0
203175,L. Burge,25,England,63,67,Coventry City,€350K,€2K,Esquerda,1.0,Goleiro,1.0,"Sep 1, 2011",,"2019","5'11","154lbs",32.0,42.0,47.0,68.0,28.0,53.0
221351,D. Poggenberg,26,Germany,63,66,SG Sonnenhof Großaspach,€375K,€1K,Esquerda,1.0,Lateral esquerdo,20.0,"Jul 1, 2018",,"2019","6'0","172lbs",58.0,67.0,60.0,62.0,56.0,65.0
231847,B. Öksüz,22,Turkey,63,74,Antalyaspor,€550K,€3K,Esquerda,1.0,Lateral esquerdo,75.0,"Dec 10, 2015",,"2020","5'9","165lbs",60.0,73.0,70.0,73.0,68.0,60.0
243111,D. Campos,22,Costa Rica,63,68,Chicago Fire,€400K,€1K,Direita,1.0,Lateral direito,17.0,"Feb 1, 2018",,"2019","5'10","170lbs",63.0,72.0,70.0,67.0,79.0,61.0
216744,C. Burgess,22,Australia,63,72,Scunthorpe United,€500K,€2K,Esquerda,1.0,Zagueiro,21.0,"Jun 6, 2017",,"2020","6'4","179lbs",42.0,42.0,28.0,35.0,63.0,74.0
234152,Sito,21,Spain,63,69,Valencia CF,€500K,€4K,Esquerda,1.0,Meio-campista esquerdo,33.0,"Jul 1, 2015",,"2020","5'11","154lbs",71.0,58.0,64.0,64.0,45.0,43.0
185256,J. Hoffman,29,Australia,63,63,Newcastle Jets,€350K,€1K,Direita,1.0,Atacante,3.0,"Jul 16, 2015",,"2020","6'2","174lbs",61.0,75.0,52.0,51.0,75.0,78.0
198057,E. Frear,27,England,63,63,Motherwell,€375K,€2K,Esquerda,1.0,Meio-campista esquerdo,11.0,"Jan 26, 2017",,"2019","5'10","143lbs",60.0,85.0,91.0,91.0,69.0,34.0
232105,R. Peiponen,21,Finland,63,69,HJK Helsinki,€425K,€1K,Direita,1.0,Lateral direito,18.0,"Jan 6, 2018",,"2019","5'9","152lbs",57.0,77.0,75.0,72.0,74.0,48.0
234921,G. Nutz,24,Austria,63,69,Wolfsberger AC,€500K,€3K,Esquerda,1.0,Meio-campista esquerdo,29.0,"Jul 4, 2016",,"2019","5'7","157lbs",60.0,74.0,82.0,83.0,66.0,61.0
238505,M. Johnston,19,Scotland,63,80,Celtic,€800K,€4K,Direita,1.0,Meio-campista esquerdo,73.0,"Jul 1, 2016",,"2023","5'9","146lbs",67.0,83.0,82.0,75.0,55.0,32.0
204714,Yu Ji Hoon,30,Korea Republic,63,63,Gyeongnam FC,€270K,€2K,Esquerda,1.0,Lateral esquerdo,3.0,"Jul 10, 2018",,"2022","5'8","146lbs",43.0,72.0,64.0,79.0,82.0,45.0
214698,L. Casanova,26,Chile,63,66,Club Deportes Temuco,€375K,€1K,Direita,1.0,Lateral direito recuado,6.0,"Jul 8, 2016",,"2023","6'0","185lbs",44.0,36.0,31.0,58.0,56.0,74.0
216746,M. Koj,24,Poland,63,67,Górnik Zabrze,€400K,€1K,Direita,1.0,Lateral esquerdo,14.0,"Jun 14, 2017",,"2019","6'2","179lbs",55.0,60.0,43.0,55.0,68.0,81.0
220074,R. Espejord,22,Norway,63,72,Tromsø IL,€575K,€1K,Direita,1.0,Atacante,30.0,"Aug 1, 2013",,"2020","6'2","190lbs",62.0,58.0,61.0,50.0,57.0,77.0
225450,K. Toner,21,Republic of Ireland,63,73,St. Patrick's Athletic,€525K,€1K,Esquerda,1.0,Lateral direito recuado,4.0,"Jan 1, 2018",,"2019","6'0","165lbs",41.0,55.0,47.0,53.0,68.0,75.0
225962,M. Palacios,21,Colombia,63,74,Boyacá Chicó FC,€625K,€1K,Direita,1.0,Médio-ofensivo central,10.0,"Oct 30, 2014",,"2023","5'9","154lbs",55.0,80.0,87.0,74.0,73.0,47.0
227754,Kim Seon Woo,25,Korea Republic,63,66,Jeonnam Dragons,€450K,€2K,Direita,1.0,Meio campista central,6.0,"Jan 1, 2018",,"2023","5'9","137lbs",53.0,61.0,65.0,82.0,91.0,42.0
233386,P. Yrizar,20,Mexico,63,68,Querétaro,€500K,€2K,Esquerda,1.0,Atacante,17.0,"Mar 12, 2016",,"2021","6'0","157lbs",62.0,74.0,65.0,58.0,44.0,68.0
244394,Clemente,19,Spain,63,78,Real Zaragoza,€725K,€1K,Esquerda,1.0,Zagueiro,34.0,"Jul 1, 2016",,"2022","6'0","154lbs",57.0,64.0,43.0,66.0,64.0,63.0
221611,Juan Delgado,24,Spain,63,70,Levante UD,€525K,€4K,Direita,1.0,Atacante,37.0,"Jul 16, 2014",,"2019","6'0","172lbs",63.0,66.0,66.0,71.0,50.0,54.0
241067,A. Romero,22,Venezuela,63,72,Crotone,€550K,€1K,Direita,1.0,Meio campista central,19.0,"Aug 31, 2017",,"2021","6'0","165lbs",57.0,54.0,48.0,51.0,64.0,56.0
241835,J. Hornkamp,20,Netherlands,63,73,SC Heerenveen,€600K,€2K,Direita,1.0,Atacante,35.0,"Jul 1, 2015",,"2019","5'11","165lbs",57.0,67.0,58.0,66.0,49.0,69.0
245419,Joan Monterde,20,Spain,63,73,Levante UD,€600K,€3K,Direita,1.0,Médio-ofensivo central,36.0,"Jul 1, 2018",,"2020","5'6","132lbs",66.0,73.0,66.0,80.0,52.0,45.0
208300,G. Somi,26,Syria,63,64,New England Revolution,€350K,€2K,Esquerda,1.0,Lateral esquerdo,91.0,"Feb 7, 2018",,"2022","5'9","148lbs",56.0,81.0,78.0,71.0,69.0,57.0
212140,G. Karlen,23,Switzerland,63,71,FC Thun,€525K,€3K,Direita,1.0,Meio-campista direito,8.0,"May 18, 2018",,"2021","6'1","165lbs",58.0,67.0,63.0,59.0,60.0,63.0
235948,G. Martin,27,England,63,63,Lillestrøm SK,€400K,€1K,Direita,1.0,Atacante,9.0,"Jan 1, 2018",,"2020","5'11","174lbs",57.0,66.0,61.0,57.0,65.0,68.0
240044,Luan,22,Brazil,63,70,SKN St. Pölten,€450K,€3K,Direita,1.0,Lateral direito recuado,3.0,"Jun 25, 2018",,"2020","6'1","150lbs",47.0,55.0,45.0,59.0,70.0,67.0
235437,Caio César,22,Brazil,63,68,Kawasaki Frontale,€500K,€2K,Direita,1.0,Médio-ofensivo central,44.0,"Aug 17, 2018",,"2021","6'4","168lbs",68.0,70.0,66.0,40.0,64.0,63.0
241837,F. Nadalín,20,Argentina,63,74,Newell's Old Boys,€550K,€2K,Direita,1.0,Lateral direito,35.0,"Dec 1, 2017",,"2021","5'9","161lbs",55.0,69.0,63.0,71.0,69.0,60.0
244909,Uxío,27,Spain,63,63,Deportivo de La Coruña,€400K,€2K,Direita,1.0,Atacante,29.0,"Jul 1, 2017",,"2019","6'2","165lbs",59.0,59.0,57.0,55.0,65.0,59.0
223918,B. Comley,22,Montserrat,63,71,Colchester United,€525K,€3K,Direita,1.0,Meio campista central,14.0,"Jan 17, 2018",,"2020","5'11","159lbs",62.0,73.0,68.0,69.0,81.0,71.0
225198,A. Al Habib,25,Saudi Arabia,63,65,Ettifaq FC,€375K,€5K,Direita,1.0,Zagueiro,77.0,"Aug 10, 2017",,"2020","6'2","185lbs",46.0,57.0,57.0,62.0,61.0,75.0
228526,Hwang ByeongGeun,24,Korea Republic,63,70,Jeonbuk Hyundai Motors,€375K,€1K,Direita,1.0,Goleiro,21.0,"Jan 1, 2015",,"2023","6'4","205lbs",17.0,26.0,30.0,36.0,19.0,68.0
236462,L. Faye,20,Netherlands,63,70,Vitesse,€450K,€2K,Esquerda,1.0,Lateral esquerdo,43.0,"Jul 1, 2015",,"2019","5'7","174lbs",62.0,68.0,52.0,82.0,62.0,73.0
223407,M. Al Furayj,30,Saudi Arabia,63,63,Al Fayha,€240K,€3K,Direita,1.0,Goleiro,1.0,"Jul 2, 2017",,"2021","6'2","161lbs",20.0,46.0,33.0,51.0,35.0,65.0
233135,T. Blomeyer,22,Germany,63,71,MSV Duisburg,€475K,€1K,Direita,1.0,Zagueiro,18.0,"Jul 15, 2016",,"2020","6'3","187lbs",58.0,55.0,49.0,49.0,57.0,79.0
243887,T. Mohr,22,Germany,63,71,SpVgg Greuther Fürth,€550K,€2K,Esquerda,1.0,Meio-campista esquerdo,29.0,"Jul 1, 2018",,"2020","6'0","172lbs",64.0,78.0,74.0,73.0,69.0,63.0
244655,G. Whyte,22,Northern Ireland,63,73,Oxford United,€600K,€2K,Direita,1.0,Meio-campista direito,19.0,"Jul 13, 2018",,"2021","5'9","143lbs",65.0,81.0,71.0,62.0,60.0,35.0
243888,M. Kuzmanović,22,Bosnia Herzegovina,63,69,Royal Excel Mouscron,€500K,€2K,Direita,1.0,Meio-campista esquerdo,77.0,"Jul 1, 2018",,"2021","5'10","163lbs",62.0,77.0,75.0,71.0,60.0,60.0
224433,K. Burger,23,Germany,63,68,SG Sonnenhof Großaspach,€425K,€1K,Esquerda,1.0,Lateral esquerdo,4.0,"Jul 16, 2018",,"2020","6'2","163lbs",46.0,55.0,48.0,60.0,58.0,72.0
237745,H. Miyazawa,29,Japan,63,63,Hokkaido Consadole Sapporo,€350K,€1K,Direita,1.0,Zagueiro,10.0,"Jan 1, 2008",,"2021","6'0","159lbs",68.0,59.0,64.0,68.0,83.0,70.0
244401,M. Camara,20,Guinea,63,78,BSC Young Boys,€725K,€3K,Direita,1.0,Zagueiro,4.0,"Jul 6, 2018",,"2022","6'3","187lbs",43.0,68.0,52.0,50.0,62.0,78.0
219570,O. Bernal,22,Mexico,63,70,La Equidad,€425K,€3K,Direita,1.0,Lateral direito,14.0,,Santos Laguna,"Dec 31, 2018","5'9","168lbs",60.0,69.0,60.0,70.0,69.0,69.0
234162,B. Kirsch,22,Germany,63,72,SpVgg Greuther Fürth,€550K,€2K,Direita,1.0,Meio campista central,18.0,"May 15, 2016",,"2019","5'10","165lbs",63.0,64.0,73.0,74.0,69.0,65.0
205747,M. Sourzac,26,France,63,63,Nîmes Olympique,€260K,€3K,Direita,1.0,Goleiro,16.0,"Jan 30, 2017",,"2019","6'2","172lbs",29.0,55.0,55.0,58.0,30.0,65.0
224691,Wang Jie,29,China PR,63,64,Tianjin Quanjian FC,€325K,€4K,Direita,1.0,Zagueiro,3.0,"Sep 28, 2017",,"2018","6'1","183lbs",52.0,50.0,43.0,51.0,65.0,87.0
169907,S. Miller,30,England,63,63,Crewe Alexandra,€350K,€4K,Direita,1.0,Atacante pela esquerda,9.0,"Jul 1, 2018",,"2020","5'8","157lbs",64.0,80.0,86.0,90.0,77.0,68.0
237747,T. Arano,25,Japan,63,68,Hokkaido Consadole Sapporo,€500K,€1K,Direita,1.0,Médio-ofensivo central,27.0,"Jan 1, 2012",,"2021","5'11","132lbs",65.0,64.0,64.0,59.0,69.0,66.0
244915,M. Salisu,19,Ghana,63,76,Real Valladolid CF,€625K,€2K,Esquerda,1.0,Zagueiro,28.0,"Jan 1, 2018",,"2021","6'1","176lbs",47.0,68.0,51.0,58.0,64.0,73.0
120243,P. Gori,38,Italy,63,63,Benevento,€20K,€1K,Direita,1.0,Goleiro,22.0,"Jul 10, 2018",,"2019","6'2","183lbs",24.0,35.0,52.0,31.0,41.0,54.0
218292,D. Djigla,22,Benin,63,68,Chamois Niortais Football Club,€500K,€1K,Direita,1.0,Meio-campista direito,7.0,"Jul 8, 2015",,"2020","5'9","161lbs",63.0,87.0,81.0,53.0,64.0,58.0
232372,T. Okamoto,26,Japan,63,66,Shonan Bellmare,€375K,€2K,Esquerda,1.0,Lateral direito recuado,36.0,,Urawa Red Diamonds,"Jan 31, 2019","5'9","161lbs",55.0,75.0,75.0,67.0,76.0,75.0
235700,J. Green,23,England,63,67,Yeovil Town,€475K,€2K,Direita,1.0,Meio-campista direito,11.0,"Aug 16, 2017",,"2019","5'6","159lbs",62.0,89.0,92.0,90.0,72.0,46.0
241588,Toni Moya,20,Spain,63,79,Atlético Madrid,€800K,€6K,Direita,1.0,Meio campista central,43.0,"Jul 1, 2017",,"2019","5'11","165lbs",67.0,66.0,64.0,66.0,51.0,53.0
235957,J. Gaspar,21,France,63,75,AS Monaco,€575K,€7K,Direita,1.0,Lateral direito,37.0,"Jul 1, 2017",,"2020","5'8","128lbs",60.0,84.0,79.0,87.0,66.0,45.0
237749,D. Suga,19,Japan,63,74,Hokkaido Consadole Sapporo,€525K,€1K,Esquerda,1.0,Meio-campista esquerdo,38.0,"Jan 1, 2017",,"2021","5'7","152lbs",67.0,67.0,67.0,75.0,75.0,64.0
240053,R. Aabid,26,France,63,64,AS Béziers,€425K,€1K,Esquerda,1.0,Meio-campista direito,5.0,"Jan 25, 2018",,"2021","5'10","157lbs",65.0,79.0,78.0,78.0,54.0,58.0
186549,E. Benavidez,29,Argentina,63,63,Patriotas Boyacá FC,€350K,€1K,Direita,1.0,Meio-campista direito,5.0,"Jan 17, 2018",,"2021","5'10","172lbs",67.0,52.0,56.0,65.0,53.0,71.0
189109,A. Cisak,29,Australia,63,64,Sydney FC,€290K,€2K,Direita,1.0,Goleiro,20.0,"Jul 27, 2017",,"2019","6'3","205lbs",22.0,57.0,56.0,47.0,34.0,67.0
230070,J. Davenport,19,England,63,79,Blackburn Rovers,€725K,€3K,Esquerda,1.0,Volante,18.0,"Jul 2, 2018",,"2022","5'10","161lbs",61.0,64.0,66.0,69.0,69.0,63.0
241334,Liu Yiming,23,China PR,63,70,Tianjin Quanjian FC,€450K,€4K,Direita,1.0,Lateral direito recuado,4.0,"Feb 1, 2016",,"2020","6'3","181lbs",40.0,53.0,46.0,46.0,66.0,86.0
216503,C. Laprevotte,25,France,63,66,"1. FC Magdeburg",€400K,€3K,Direita,1.0,Meio-campista direito,23.0,"Jan 1, 2017",,"2020","5'11","161lbs",62.0,70.0,71.0,73.0,66.0,67.0
231863,Y. Dhanda,19,England,63,81,Swansea City,€800K,€3K,Direita,1.0,Médio-ofensivo central,30.0,"May 23, 2018",,"2020","5'8","143lbs",61.0,68.0,78.0,80.0,53.0,38.0
233143,L. Sapetti,29,Argentina,63,63,Club Atlético Aldosivi,€280K,€2K,Esquerda,1.0,Lateral esquerdo,26.0,"Jul 23, 2018",,"2021","5'9","154lbs",61.0,69.0,59.0,73.0,63.0,51.0
241591,Brugui,21,Spain,63,73,Gimnàstic de Tarragona,€600K,€2K,Esquerda,1.0,Atacante,29.0,"Jul 13, 2016",,"2020","5'8","150lbs",59.0,85.0,85.0,72.0,71.0,64.0
193975,A. Marino,29,Italy,63,63,Lecce,€290K,€1K,Esquerda,1.0,Zagueiro,15.0,"Jul 4, 2017",,"2019","6'2","185lbs",48.0,54.0,34.0,42.0,59.0,89.0
223672,P. Malicsek,21,Austria,63,72,SK Rapid Wien,€500K,€2K,Direita,1.0,Volante,16.0,"Jun 16, 2016",,"2019","5'10","154lbs",67.0,66.0,68.0,70.0,77.0,59.0
229816,F. Schubert,23,Austria,63,69,TSV Hartberg,€525K,€2K,Direita,1.0,Atacante,12.0,"Aug 31, 2018",,"2023","6'4","176lbs",56.0,70.0,55.0,54.0,69.0,87.0
245688,A. Yasser,24,Qatar,63,68,Vissel Kobe,€425K,€1K,Esquerda,1.0,Zagueiro,5.0,"Aug 8, 2018",,"2019","6'0","170lbs",48.0,50.0,58.0,63.0,66.0,69.0
231865,L. Lämmel,20,Germany,63,72,VfR Aalen,€575K,€1K,Direita,1.0,Meio-campista direito,8.0,"Oct 28, 2017",,"2020","5'10","154lbs",62.0,73.0,65.0,68.0,68.0,55.0
168633,D. Grainger,31,England,63,63,Carlisle United,€240K,€3K,Esquerda,1.0,Lateral esquerdo,3.0,"Jun 20, 2014",,"2019","5'10","172lbs",52.0,53.0,75.0,62.0,85.0,64.0
236217,P. Neumann,20,Germany,63,75,FC Ingolstadt 04,€575K,€3K,Direita,1.0,Lateral direito recuado,26.0,"Jul 1, 2017",,"2020","6'4","181lbs",56.0,61.0,54.0,48.0,65.0,70.0
246457,C. Ngonge,18,Belgium,63,84,Club Brugge KV,€850K,€2K,Esquerda,1.0,Atacante,27.0,"Jul 1, 2017",,"2019","5'10","143lbs",66.0,76.0,75.0,74.0,62.0,60.0
235450,Domingos Quina,18,Portugal,63,81,Watford,€750K,€4K,Direita,1.0,Médio-ofensivo central,20.0,"Aug 9, 2018",,"2022","5'9","146lbs",67.0,74.0,77.0,83.0,61.0,40.0
